name, -0.800000, 0.358632, 0.076105, 1.0, 1.0, 1.0, 3.0, CBBGDG
name, -1.150000, 0.260921, 0.012021, 1.0, 1.0, 1.0, 3.0, BDFGEC
name, 0.500000, 0.329998, 0.078485, 1.0, 1.0, 1.0, 3.0, AGABCA
name, -0.290000, 0.314294, 0.083438, 1.0, 1.0, 1.0, 3.0, GBGDBB
name, -1.250000, 0.067767, 0.154646, 1.0, 1.0, 1.0, 3.0, GFEGFC
name, -0.500000, 0.013442, 0.147527, 1.0, 1.0, 1.0, 3.0, FACGAF
name, -0.090000, 0.287200, 0.195364, 1.0, 1.0, 1.0, 3.0, ABGDAF
name, -0.950000, 0.132803, 0.134373, 1.0, 1.0, 1.0, 3.0, GFFAAF
name, 0.100000, 0.332017, 0.032526, 1.0, 1.0, 1.0, 3.0, FAGAFG
name, 0.600000, 0.326265, 0.062713, 1.0, 1.0, 1.0, 3.0, EADAAF
name, -0.850000, 0.372956, 0.134777, 1.0, 1.0, 1.0, 3.0, DDCEBG
name, -1.000000, 0.250912, 0.019402, 1.0, 1.0, 1.0, 3.0, BEBGEE
name, -1.250000, 0.320313, 0.096358, 1.0, 1.0, 1.0, 3.0, FDDFGC
name, 0.450000, 0.071939, 0.119156, 1.0, 1.0, 1.0, 3.0, DGDEFB
name, 0.150000, 0.226827, 0.187343, 1.0, 1.0, 1.0, 3.0, BFGBCF
name, -0.650000, 0.177888, 0.155599, 1.0, 1.0, 1.0, 3.0, GDAABC
name, -0.790000, 0.108372, 0.168643, 1.0, 1.0, 1.0, 3.0, GFBDBB
name, -0.350000, 0.323351, 0.096917, 1.0, 1.0, 1.0, 3.0, FACAAE
name, 0.600000, 0.331659, 0.074907, 1.0, 1.0, 1.0, 3.0, DGABDB
name, -0.850000, 0.120166, 0.009659, 1.0, 1.0, 1.0, 3.0, FFBCCC
name, -0.770000, 0.115199, 0.133240, 1.0, 1.0, 1.0, 3.0, CCCCDF
name, -0.700000, 0.237003, 0.151854, 1.0, 1.0, 1.0, 3.0, CDDEAG
name, -1.200000, 0.036958, 0.071015, 1.0, 1.0, 1.0, 3.0, FEDFBD
name, -0.800000, 0.017804, 0.119725, 1.0, 1.0, 1.0, 3.0, CFBABG
name, -0.850000, 0.125136, 0.074764, 1.0, 1.0, 1.0, 3.0, DFFCAF
name, -0.200000, 0.334061, 0.034504, 1.0, 1.0, 1.0, 3.0, EAEFDE
name, -0.050000, 0.224345, 0.014978, 1.0, 1.0, 1.0, 3.0, DAEEFD
name, -0.040000, 0.263451, 0.179409, 1.0, 1.0, 1.0, 3.0, BGADFE
name, -0.450000, 0.013886, 0.111289, 1.0, 1.0, 1.0, 3.0, FFDGCF
name, -0.470000, 0.168720, 0.079996, 1.0, 1.0, 1.0, 3.0, GCABBD
name, -0.100000, 0.387591, 0.016144, 1.0, 1.0, 1.0, 3.0, FBFBBA
name, -1.120000, 0.109404, 0.150585, 1.0, 1.0, 1.0, 3.0, GCAFAC
name, -0.700000, 0.192480, 0.020074, 1.0, 1.0, 1.0, 3.0, EGCFFA
name, -1.240000, 0.172684, 0.055668, 1.0, 1.0, 1.0, 3.0, FFDDEC
name, -1.240000, 0.210095, 0.112707, 1.0, 1.0, 1.0, 3.0, DECDAG
name, -0.950000, 0.171674, 0.025556, 1.0, 1.0, 1.0, 3.0, EFDCGE
name, -0.100000, 0.096573, 0.025594, 1.0, 1.0, 1.0, 3.0, BAFADE
name, -0.440000, 0.253370, 0.084112, 1.0, 1.0, 1.0, 3.0, DEGDAB
name, -0.950000, 0.132780, 0.090961, 1.0, 1.0, 1.0, 3.0, GFFAAF
name, 0.500000, 0.201798, 0.097411, 1.0, 1.0, 1.0, 3.0, AAACEB
name, -0.000000, 0.311621, 0.076730, 1.0, 1.0, 1.0, 3.0, CGEAAF
name, -0.420000, 0.337655, 0.003219, 1.0, 1.0, 1.0, 3.0, ACFAAC
name, -1.150000, 0.146744, 0.017303, 1.0, 1.0, 1.0, 3.0, GGECGG
name, -0.920000, 0.129261, 0.127987, 1.0, 1.0, 1.0, 3.0, GCAGFD
name, -0.100000, 0.083400, 0.070799, 1.0, 1.0, 1.0, 3.0, EBAFBE
name, -1.050000, 0.223917, 0.134274, 1.0, 1.0, 1.0, 3.0, GBFCDG
name, -0.350000, 0.159150, 0.116980, 1.0, 1.0, 1.0, 3.0, ABAFEE
name, -0.500000, 0.041322, 0.190036, 1.0, 1.0, 1.0, 3.0, FBBEDA
name, -0.950000, 0.063171, 0.115245, 1.0, 1.0, 1.0, 3.0, AFGCFD
name, -0.650000, 0.030931, 0.021073, 1.0, 1.0, 1.0, 3.0, AFGGEB
name, -0.470000, 0.165047, 0.188353, 1.0, 1.0, 1.0, 3.0, ECFGFA
name, -0.590000, 0.042711, 0.044228, 1.0, 1.0, 1.0, 3.0, AEEDAE
name, -0.150000, 0.245829, 0.158909, 1.0, 1.0, 1.0, 3.0, CBABAD
name, -0.400000, 0.363552, 0.195153, 1.0, 1.0, 1.0, 3.0, BADGAC
name, -0.700000, 0.246723, 0.014992, 1.0, 1.0, 1.0, 3.0, CEDADG
name, -1.250000, 0.062039, 0.193883, 1.0, 1.0, 1.0, 3.0, FGEFGD
name, -1.150000, 0.004397, 0.089189, 1.0, 1.0, 1.0, 3.0, CFDGBG
name, -0.050000, 0.085229, 0.187692, 1.0, 1.0, 1.0, 3.0, AGGGCF
name, -1.340000, 0.219813, 0.167817, 1.0, 1.0, 1.0, 3.0, GEDDEG
name, -1.600000, 0.180000, 0.113303, 1.0, 1.0, 1.0, 3.0, FECCGC
name, -1.250000, 0.162322, 0.118260, 1.0, 1.0, 1.0, 3.0, GBCCEG
name, -0.900000, 0.306615, 0.039576, 1.0, 1.0, 1.0, 3.0, GFDABE
name, -1.020000, 0.333179, 0.140586, 1.0, 1.0, 1.0, 3.0, ACCGDA
name, -0.150000, 0.339968, 0.086948, 1.0, 1.0, 1.0, 3.0, GDABFG
name, -0.200000, 0.342336, 0.032428, 1.0, 1.0, 1.0, 3.0, CAEABD
name, -0.400000, 0.260917, 0.076621, 1.0, 1.0, 1.0, 3.0, EEEEAE
name, -1.100000, 0.350026, 0.012895, 1.0, 1.0, 1.0, 3.0, CGBFAC
name, 0.000000, 0.373469, 0.059097, 1.0, 1.0, 1.0, 3.0, EBBGCE
name, -0.650000, 0.096657, 0.171502, 1.0, 1.0, 1.0, 3.0, EGGCAC
name, -0.450000, 0.332366, 0.179667, 1.0, 1.0, 1.0, 3.0, FDGBEE
name, -0.450000, 0.167400, 0.120125, 1.0, 1.0, 1.0, 3.0, FGFEFG
name, -0.450000, 0.243279, 0.144412, 1.0, 1.0, 1.0, 3.0, BBFEAA
name, -0.990000, 0.363385, 0.111497, 1.0, 1.0, 1.0, 3.0, CDGDBA
name, -0.920000, 0.123204, 0.007931, 1.0, 1.0, 1.0, 3.0, CCGAGC
name, -1.050000, 0.305166, 0.145843, 1.0, 1.0, 1.0, 3.0, GEAEDG
name, -1.250000, 0.047604, 0.073097, 1.0, 1.0, 1.0, 3.0, GBFGEG
name, -1.000000, 0.035687, 0.161350, 1.0, 1.0, 1.0, 3.0, GEGABG
name, -1.750000, 0.270672, 0.034644, 1.0, 1.0, 1.0, 3.0, GFGFAG
name, -0.100000, 0.283286, 0.083738, 1.0, 1.0, 1.0, 3.0, EDGACC
name, -1.250000, 0.126633, 0.118941, 1.0, 1.0, 1.0, 3.0, EDCFEC
name, -0.500000, 0.341964, 0.044807, 1.0, 1.0, 1.0, 3.0, DAGEEA
name, -0.350000, 0.036422, 0.142959, 1.0, 1.0, 1.0, 3.0, FEGBFC
name, -0.990000, 0.012916, 0.126247, 1.0, 1.0, 1.0, 3.0, GADDGA
name, -0.300000, 0.219916, 0.097799, 1.0, 1.0, 1.0, 3.0, ABEGAG
name, -0.350000, 0.025362, 0.062384, 1.0, 1.0, 1.0, 3.0, EFDECA
name, 0.680000, 0.083977, 0.115333, 1.0, 1.0, 1.0, 3.0, ACEBEB
name, 0.160000, 0.000186, 0.074620, 1.0, 1.0, 1.0, 3.0, CBFDCB
name, -0.370000, 0.309513, 0.155265, 1.0, 1.0, 1.0, 3.0, ECCAAE
name, -1.210000, 0.018336, 0.165735, 1.0, 1.0, 1.0, 3.0, FCFDED
name, -0.650000, 0.334781, 0.144045, 1.0, 1.0, 1.0, 3.0, AGGEBD
name, 0.010000, 0.226574, 0.183406, 1.0, 1.0, 1.0, 3.0, EADDGF
name, -1.140000, 0.163232, 0.123733, 1.0, 1.0, 1.0, 3.0, GAFDEC
name, -0.950000, 0.112690, 0.119478, 1.0, 1.0, 1.0, 3.0, FGDFDC
name, 1.000000, 0.246788, 0.081165, 1.0, 1.0, 1.0, 3.0, ABDAFB
name, -1.200000, 0.296832, 0.014298, 1.0, 1.0, 1.0, 3.0, DFGCEE
name, -0.740000, 0.100795, 0.014579, 1.0, 1.0, 1.0, 3.0, DBBDGG
name, -0.000000, 0.156758, 0.190635, 1.0, 1.0, 1.0, 3.0, ABCADF
name, -0.300000, 0.040323, 0.091700, 1.0, 1.0, 1.0, 3.0, FGBABG
name, -0.000000, 0.341865, 0.026978, 1.0, 1.0, 1.0, 3.0, BGCBAF
name, -0.870000, 0.064190, 0.060254, 1.0, 1.0, 1.0, 3.0, DCCAGG
name, -0.500000, 0.211610, 0.151226, 1.0, 1.0, 1.0, 3.0, FGECFD
name, -1.500000, 0.121046, 0.051585, 1.0, 1.0, 1.0, 3.0, GGFFDA
name, 0.150000, 0.350716, 0.146021, 1.0, 1.0, 1.0, 3.0, ABCBCC
name, -0.100000, 0.105015, 0.142985, 1.0, 1.0, 1.0, 3.0, GDBBDB
name, 0.050000, 0.309249, 0.147923, 1.0, 1.0, 1.0, 3.0, BBFBBA
name, -1.000000, 0.021739, 0.051298, 1.0, 1.0, 1.0, 3.0, CFFBDC
name, -0.150000, 0.193757, 0.014905, 1.0, 1.0, 1.0, 3.0, EBEGBG
name, -0.840000, 0.146774, 0.134745, 1.0, 1.0, 1.0, 3.0, BFFDCA
name, -0.400000, 0.105399, 0.089736, 1.0, 1.0, 1.0, 3.0, EDBGDF
name, -0.500000, 0.344251, 0.138931, 1.0, 1.0, 1.0, 3.0, FFAGDB
name, 0.700000, 0.188416, 0.067382, 1.0, 1.0, 1.0, 3.0, EBDBCG
name, -0.850000, 0.234068, 0.077824, 1.0, 1.0, 1.0, 3.0, DDGBGD
name, 0.100000, 0.312006, 0.136791, 1.0, 1.0, 1.0, 3.0, DGBBEF
name, -0.500000, 0.317408, 0.000210, 1.0, 1.0, 1.0, 3.0, FDBBGE
name, -0.790000, 0.307186, 0.098559, 1.0, 1.0, 1.0, 3.0, BBFDAD
name, -0.100000, 0.267068, 0.149071, 1.0, 1.0, 1.0, 3.0, DAEEBC
name, -0.190000, 0.370342, 0.175321, 1.0, 1.0, 1.0, 3.0, FEDDCF
name, -0.350000, 0.092576, 0.091688, 1.0, 1.0, 1.0, 3.0, FGGECG
name, -1.200000, 0.085109, 0.002184, 1.0, 1.0, 1.0, 3.0, ADFGGA
name, -0.350000, 0.089845, 0.199342, 1.0, 1.0, 1.0, 3.0, CEABBC
name, -0.350000, 0.086931, 0.182854, 1.0, 1.0, 1.0, 3.0, EDCBBC
name, -0.300000, 0.048686, 0.120591, 1.0, 1.0, 1.0, 3.0, DBBAEA
name, 0.130000, 0.231474, 0.034404, 1.0, 1.0, 1.0, 3.0, DCEEEB
name, 0.330000, 0.054593, 0.065147, 1.0, 1.0, 1.0, 3.0, ECCBDB
name, -0.300000, 0.297873, 0.072894, 1.0, 1.0, 1.0, 3.0, BEECFE
name, -0.550000, 0.398746, 0.041656, 1.0, 1.0, 1.0, 3.0, CABEBD
name, 0.100000, 0.165336, 0.072788, 1.0, 1.0, 1.0, 3.0, BDGBAF
name, -0.500000, 0.366035, 0.137241, 1.0, 1.0, 1.0, 3.0, EFGBEE
name, -0.900000, 0.215756, 0.081501, 1.0, 1.0, 1.0, 3.0, GDDEFD
name, -0.800000, 0.207131, 0.192925, 1.0, 1.0, 1.0, 3.0, FDGCBG
name, -0.450000, 0.130780, 0.119910, 1.0, 1.0, 1.0, 3.0, CABCAE
name, -0.050000, 0.188338, 0.069461, 1.0, 1.0, 1.0, 3.0, AAACDG
name, -0.690000, 0.272590, 0.086133, 1.0, 1.0, 1.0, 3.0, FGDDEE
name, -1.390000, 0.359280, 0.128113, 1.0, 1.0, 1.0, 3.0, BFFDAD
name, -0.360000, 0.141356, 0.190819, 1.0, 1.0, 1.0, 3.0, GCBDCF
name, -1.550000, 0.317715, 0.118603, 1.0, 1.0, 1.0, 3.0, CEFFBD
name, -0.500000, 0.071173, 0.158669, 1.0, 1.0, 1.0, 3.0, GAEAGE
name, -1.290000, 0.065679, 0.008759, 1.0, 1.0, 1.0, 3.0, CFCDCC
name, 0.100000, 0.140294, 0.029724, 1.0, 1.0, 1.0, 3.0, EAFACD
name, -0.410000, 0.034648, 0.101150, 1.0, 1.0, 1.0, 3.0, ACEDDG
name, -0.750000, 0.170729, 0.008942, 1.0, 1.0, 1.0, 3.0, DGFFFA
name, -0.100000, 0.152928, 0.088580, 1.0, 1.0, 1.0, 3.0, ADBFBB
name, -0.950000, 0.147515, 0.180232, 1.0, 1.0, 1.0, 3.0, BAFFED
name, -0.200000, 0.194077, 0.036051, 1.0, 1.0, 1.0, 3.0, BDFCAB
name, -0.700000, 0.360983, 0.189007, 1.0, 1.0, 1.0, 3.0, EEAGEE
name, 0.150000, 0.339340, 0.161861, 1.0, 1.0, 1.0, 3.0, GGEECB
name, 0.900000, 0.285811, 0.072975, 1.0, 1.0, 1.0, 3.0, BAEACF
name, -1.250000, 0.205099, 0.093921, 1.0, 1.0, 1.0, 3.0, AFCGGF
name, -0.250000, 0.012973, 0.054730, 1.0, 1.0, 1.0, 3.0, FEAECE
name, -1.150000, 0.215455, 0.071696, 1.0, 1.0, 1.0, 3.0, GADGED
name, -0.820000, 0.147646, 0.007499, 1.0, 1.0, 1.0, 3.0, FCCEAE
name, -0.810000, 0.118268, 0.097077, 1.0, 1.0, 1.0, 3.0, CCGDBG
name, -0.300000, 0.235577, 0.093166, 1.0, 1.0, 1.0, 3.0, BGGAFD
name, 0.430000, 0.243702, 0.036514, 1.0, 1.0, 1.0, 3.0, ACEEFF
name, -0.500000, 0.120740, 0.199464, 1.0, 1.0, 1.0, 3.0, GBBAAE
name, -1.290000, 0.129346, 0.019246, 1.0, 1.0, 1.0, 3.0, CFBDEE
name, -0.240000, 0.168624, 0.115487, 1.0, 1.0, 1.0, 3.0, DADDFD
name, -0.100000, 0.124691, 0.191285, 1.0, 1.0, 1.0, 3.0, FFBACF
name, 0.010000, 0.084971, 0.005061, 1.0, 1.0, 1.0, 3.0, EBGDCE
name, -0.250000, 0.376952, 0.175403, 1.0, 1.0, 1.0, 3.0, DDDAGF
name, -0.670000, 0.264949, 0.065328, 1.0, 1.0, 1.0, 3.0, ECGFBA
name, -0.900000, 0.395166, 0.153872, 1.0, 1.0, 1.0, 3.0, CDFBGC
name, -0.400000, 0.039360, 0.187436, 1.0, 1.0, 1.0, 3.0, FEBAEF
name, -0.150000, 0.267856, 0.072380, 1.0, 1.0, 1.0, 3.0, CDFBCE
name, -1.300000, 0.341987, 0.009895, 1.0, 1.0, 1.0, 3.0, GEAEGA
name, -0.600000, 0.085588, 0.009395, 1.0, 1.0, 1.0, 3.0, AGCADA
name, -0.500000, 0.377547, 0.199713, 1.0, 1.0, 1.0, 3.0, FDECBE
name, -0.670000, 0.350093, 0.199723, 1.0, 1.0, 1.0, 3.0, DCGAAD
name, -1.450000, 0.233522, 0.135797, 1.0, 1.0, 1.0, 3.0, CFBGEG
name, -0.050000, 0.182171, 0.124368, 1.0, 1.0, 1.0, 3.0, EBBADA
name, -0.670000, 0.017469, 0.099852, 1.0, 1.0, 1.0, 3.0, ACFGBG
name, -0.950000, 0.226955, 0.053487, 1.0, 1.0, 1.0, 3.0, EFCGGB
name, -0.600000, 0.180205, 0.112587, 1.0, 1.0, 1.0, 3.0, ABCBGD
name, -0.100000, 0.032938, 0.060497, 1.0, 1.0, 1.0, 3.0, EAGEAE
name, -1.150000, 0.357156, 0.080948, 1.0, 1.0, 1.0, 3.0, BBCFGA
name, -1.000000, 0.068967, 0.082643, 1.0, 1.0, 1.0, 3.0, BDAFED
name, 0.500000, 0.365805, 0.092565, 1.0, 1.0, 1.0, 3.0, FBAAEB
name, -0.450000, 0.396136, 0.062407, 1.0, 1.0, 1.0, 3.0, AABFEE
name, -0.900000, 0.064368, 0.182139, 1.0, 1.0, 1.0, 3.0, AFECDC
name, -0.600000, 0.293979, 0.083560, 1.0, 1.0, 1.0, 3.0, DAFFGF
name, -0.420000, 0.395477, 0.136742, 1.0, 1.0, 1.0, 3.0, CCBCAF
name, 0.550000, 0.140380, 0.165085, 1.0, 1.0, 1.0, 3.0, FAAGFB
name, -1.140000, 0.378403, 0.177680, 1.0, 1.0, 1.0, 3.0, BFADGC
name, 0.150000, 0.119519, 0.033599, 1.0, 1.0, 1.0, 3.0, FAAABA
name, -1.050000, 0.087364, 0.108479, 1.0, 1.0, 1.0, 3.0, EEEFDD
name, -0.950000, 0.294089, 0.012873, 1.0, 1.0, 1.0, 3.0, GEEGAF
name, -0.900000, 0.125191, 0.175779, 1.0, 1.0, 1.0, 3.0, BBCFDG
name, -0.670000, 0.227846, 0.011663, 1.0, 1.0, 1.0, 3.0, ECAFAD
name, -0.050000, 0.105329, 0.037889, 1.0, 1.0, 1.0, 3.0, DGEBDG
name, -0.800000, 0.046833, 0.114852, 1.0, 1.0, 1.0, 3.0, AEDCBD
name, -1.040000, 0.215647, 0.027734, 1.0, 1.0, 1.0, 3.0, GFADCC
name, -0.300000, 0.045399, 0.134531, 1.0, 1.0, 1.0, 3.0, EGEEEG
name, -0.700000, 0.355098, 0.141853, 1.0, 1.0, 1.0, 3.0, FEACBA
name, 0.300000, 0.262199, 0.041509, 1.0, 1.0, 1.0, 3.0, BAGACG
name, 0.150000, 0.395262, 0.186386, 1.0, 1.0, 1.0, 3.0, BBDBAC
name, -0.850000, 0.373854, 0.194906, 1.0, 1.0, 1.0, 3.0, FEFAAA
name, -1.050000, 0.011891, 0.081900, 1.0, 1.0, 1.0, 3.0, BEGFFD
name, -0.400000, 0.168405, 0.070900, 1.0, 1.0, 1.0, 3.0, BBAGDA
name, -1.250000, 0.283752, 0.106315, 1.0, 1.0, 1.0, 3.0, DEBCED
name, -0.200000, 0.246103, 0.064145, 1.0, 1.0, 1.0, 3.0, GABBBA
name, -0.700000, 0.087771, 0.155567, 1.0, 1.0, 1.0, 3.0, FFEAAA
name, 0.150000, 0.385705, 0.007990, 1.0, 1.0, 1.0, 3.0, CADGBB
name, -1.300000, 0.102466, 0.109132, 1.0, 1.0, 1.0, 3.0, GACFAA
name, -0.350000, 0.396018, 0.145116, 1.0, 1.0, 1.0, 3.0, BFAECA
name, -0.700000, 0.265063, 0.013060, 1.0, 1.0, 1.0, 3.0, EFGCCC
name, -0.400000, 0.031035, 0.015051, 1.0, 1.0, 1.0, 3.0, AEEBDD
name, -0.900000, 0.382839, 0.172980, 1.0, 1.0, 1.0, 3.0, FDCAEG
name, 0.550000, 0.383001, 0.183193, 1.0, 1.0, 1.0, 3.0, AAGADB
name, -0.770000, 0.311951, 0.194226, 1.0, 1.0, 1.0, 3.0, BCCCBA
name, 0.100000, 0.302230, 0.115556, 1.0, 1.0, 1.0, 3.0, ABDBGE
name, -0.600000, 0.322901, 0.069141, 1.0, 1.0, 1.0, 3.0, DEEBGC
name, -0.440000, 0.269529, 0.015664, 1.0, 1.0, 1.0, 3.0, EGBDBA
name, -1.490000, 0.118658, 0.050486, 1.0, 1.0, 1.0, 3.0, CGCDED
name, -0.900000, 0.046115, 0.116553, 1.0, 1.0, 1.0, 3.0, AECEBA
name, -0.970000, 0.318864, 0.195715, 1.0, 1.0, 1.0, 3.0, DCEGED
name, -0.270000, 0.116160, 0.046985, 1.0, 1.0, 1.0, 3.0, FCBAGF
name, 0.100000, 0.207713, 0.175538, 1.0, 1.0, 1.0, 3.0, AEDBFA
name, -0.170000, 0.233350, 0.084289, 1.0, 1.0, 1.0, 3.0, BCDAAA
name, -0.900000, 0.388830, 0.121005, 1.0, 1.0, 1.0, 3.0, GGAAGC
name, -0.400000, 0.298692, 0.008898, 1.0, 1.0, 1.0, 3.0, BDAEAA
name, -0.250000, 0.271027, 0.059282, 1.0, 1.0, 1.0, 3.0, BABAGA
name, -0.700000, 0.251697, 0.011292, 1.0, 1.0, 1.0, 3.0, GBFBEC
name, -0.700000, 0.079185, 0.154183, 1.0, 1.0, 1.0, 3.0, EGBEED
name, -0.350000, 0.045377, 0.125923, 1.0, 1.0, 1.0, 3.0, DBGGFE
name, 0.450000, 0.308519, 0.152170, 1.0, 1.0, 1.0, 3.0, EEEACF
name, -0.710000, 0.235702, 0.041927, 1.0, 1.0, 1.0, 3.0, ECCDAE
name, -0.090000, 0.145715, 0.185380, 1.0, 1.0, 1.0, 3.0, BBBDDF
name, 0.400000, 0.136989, 0.126491, 1.0, 1.0, 1.0, 3.0, AGBCFB
name, -0.650000, 0.164459, 0.169164, 1.0, 1.0, 1.0, 3.0, BAGGBD
name, -0.970000, 0.188088, 0.058479, 1.0, 1.0, 1.0, 3.0, FCGAGD
name, -0.350000, 0.285721, 0.012807, 1.0, 1.0, 1.0, 3.0, EGBCBG
name, -0.700000, 0.092041, 0.043877, 1.0, 1.0, 1.0, 3.0, BFGECC
name, -0.400000, 0.278012, 0.070017, 1.0, 1.0, 1.0, 3.0, FDAAAC
name, -0.090000, 0.210682, 0.081586, 1.0, 1.0, 1.0, 3.0, EABDCD
name, 0.310000, 0.374692, 0.150973, 1.0, 1.0, 1.0, 3.0, CAGDCB
name, -1.150000, 0.065500, 0.186173, 1.0, 1.0, 1.0, 3.0, GEDEEE
